Site,Point_ID,Lat,Lon,Max_Speed,Street_Name,Angle,Distance to Flood,Adjacent Bus Station,Direct Solar Exposure,Glare,wall,building,sky,tree,road,sidewalk,earth,plant,car,fence,signboard,streetlight,grass,railing,van,person,column,skyscraper,awning,minibike,mountain,ashcan,chair,ceiling,bridge,bicycle,fountain,sculpture,windowpane,booth,water,sofa,bulletin board,desk,lamp,pier,Unnamed: 31,Unnamed: 32
WestEnd,WestEnd-504,-27.482026,153.019304,60,Vulture Street,-87.084533,259,1,793.0,793.0,0.003078,0.077363,0.380395,0.027469,0.367375,0.004848,0.005547,0.0,0.101855,0.000523,0.001059,0.002574,0.0,0.0,0.015559,0.001836,0.0,0.0,0.0,0.0,0.000922,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,,,,,,
WestEnd,WestEnd-505,-27.482044,153.019557,60,Vulture Street,-81.066783,259,2,793.0,793.0,0.000395,0.03175,0.277172,0.111852,0.291777,0.126684,6.2e-05,0.0,0.062641,0.004848,0.03193,0.0,0.0,0.00241,0.0,0.0,0.000504,0.0,0.0,0.0,0.0,0.0,,0.0,0.014871,0.0,,0.0,,,0.0,,,,,,,
WestEnd,WestEnd-506,-27.48208,153.01981,60,Vulture Street,-84.0148,263,2,786.0,786.0,0.038844,0.049777,0.272754,0.169652,0.361086,0.086867,0.0,0.016477,0.004539,0.0,0.0,4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,,,,,,
WestEnd,WestEnd-507,-27.482026,153.019304,60,Vulture Street,101.69442,259,1,,,0.007875,0.158246,0.292215,0.134867,0.129703,0.09109,0.0,0.0,0.169176,6.6e-05,0.003879,0.000758,0.000418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,,,,,,
WestEnd,WestEnd-508,-27.482008,153.019203,60,Vulture Street,98.99857,258,2,793.0,793.0,0.000863,0.148504,0.287289,0.16209,0.26273,0.029996,0.001566,0.002359,0.099902,0.000738,0.00132,0.002297,0.000125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,,,,,,
WestEnd,WestEnd-509,-27.481972,153.01895,60,Vulture Street,98.969252,259,3,793.0,793.0,0.006102,0.080758,0.341766,0.10825,0.329613,0.088242,0.0,0.0,0.018754,0.002527,0.004785,0.000984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,,,,,,
WestEnd,WestEnd-510,-27.48226,153.020569,60,Vulture Street,99.616451,297,0,723.0,723.0,0.0,0.196359,0.203207,0.109457,0.285254,0.097578,0.0,0.047695,0.001594,0.033688,0.007953,0.0,0.004422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008594,,0.0,0.0,0.0,,0.0,,,0.0,,,,,,,
WestEnd,WestEnd-511,-27.482224,153.020316,60,Vulture Street,99.616451,286,2,755.0,755.0,0.001492,0.273891,0.229484,0.047219,0.286758,0.057395,0.0,0.015984,0.000352,0.015164,0.001512,0.0,0.002016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040605,,0.0,0.0,0.0,,0.0,,,0.0,,,,,,,
WestEnd,WestEnd-512,-27.482098,153.020023,60,Vulture Street,-80.392946,267,2,776.0,776.0,0.015043,0.033148,0.321418,0.13134,0.38484,0.072887,0.0,0.00309,0.010527,0.003562,0.017824,0.001176,0.0,0.0,0.0,0.00227,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,,,,,,
WestEnd,WestEnd-513,-27.482134,153.020276,60,Vulture Street,-80.392946,275,1,701.0,701.0,0.006953,0.062609,0.27857,0.11152,0.42225,0.014766,0.0,4e-06,0.004957,6.2e-05,0.009227,0.00098,3.9e-05,0.0,0.006188,0.003223,0.0,0.0,0.0,0.0,0.0,0.000984,,0.0,0.0,0.0,,0.0,,,0.0,,,,,,,
WestEnd,WestEnd-514,-27.482179,153.020529,60,Vulture Street,-80.392946,287,0,673.0,673.0,0.000219,0.125305,0.3025,0.083238,0.37441,0.019941,0.0,0.010469,0.001562,0.076867,0.0,2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002152,,0.0,0.0,0.0,,0.0,,,0.0,,,,,,,
WestEnd,WestEnd-515,-27.482188,153.0206,60,Vulture Street,-81.936552,290,0,654.0,654.0,0.0,0.132102,0.299965,0.081875,0.37277,0.01859,0.0,0.015031,0.002262,0.075648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00059,,0.0,0.0,0.0,,0.0,,,0.0,,,,,,,
WestEnd,WestEnd-516,-27.482224,153.020843,60,Vulture Street,-79.780824,302,0,742.0,742.0,0.000332,0.122336,0.260492,0.1485,0.362789,0.011461,8e-06,0.000465,0.002105,0.06309,0.005586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003895,,0.0,0.0,0.0,,0.0,,,0.0,,,,,,,
WestEnd,WestEnd-517,-27.48226,153.021096,60,Vulture Street,-79.780824,315,0,,,0.000648,0.191293,0.294945,0.048555,0.366441,0.018445,2e-05,0.002145,0.023242,0.0,0.0,0.001152,0.013117,0.0,0.0,0.000719,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,,,,,,
WestEnd,WestEnd-518,-27.482296,153.021349,60,Vulture Street,-79.798033,329,0,,,0.004211,0.123379,0.154379,0.289035,0.325184,0.028141,0.016129,0.0,0.020648,0.001043,0.012418,0.0,0.021605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,,,,,,
WestEnd,WestEnd-519,-27.482188,153.020083,60,Vulture Street,97.865145,278,2,774.0,774.0,0.0,0.119984,0.205707,0.236133,0.258457,0.031445,0.005309,0.001602,0.049816,0.036223,0.001805,0.0,0.0,0.050527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000176,,0.0,0.0,0.0,,0.0,,,0.0,,,,,,,
WestEnd,WestEnd-520,-27.482152,153.01983,60,Vulture Street,101.800466,271,2,790.0,790.0,0.0,0.229562,0.221449,0.092223,0.357609,0.026738,0.0,0.029062,0.006598,0.008168,0.024586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004004,,0.0,0.0,0.0,,0.0,,,0.0,,,,,,,
WestEnd,WestEnd-521,-27.482107,153.019577,60,Vulture Street,101.800466,266,2,792.0,792.0,0.027668,0.171527,0.227773,0.148793,0.21707,0.103438,0.0,0.070633,0.0,0.006883,0.000125,0.0,0.0,0.002629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02268,,0.0,0.0,0.0,,0.0,,,0.0,,,,,,,
WestEnd,WestEnd-522,-27.482044,153.019344,60,Vulture Street,111.208997,260,2,793.0,793.0,0.007934,0.156312,0.171191,0.265371,0.125938,0.11282,0.0,0.022816,0.117852,0.0,0.001109,0.004402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01191,,0.0,0.0,0.0,,0.0,,,0.0,,,,,,,
WestEnd,WestEnd-523,-27.467401,153.015283,60,name,-9.154494,23,0,,,0.517648,0.053711,0.0,0.0,0.058066,0.004645,0.0,0.00234,0.14868,0.0,4.7e-05,0.0,0.00241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.205594,0.0,0.0,,0.0,,,0.0,,,,,,,
WestEnd,WestEnd-524,-27.467627,153.015324,60,name,-9.154494,2,0,,,0.00582,0.101949,0.349852,0.071254,0.270812,0.060449,0.039277,0.0,0.001934,0.011453,0.0,0.001953,0.002543,0.026621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.043219,0.0,,0.0,,,0.0,,,,,,,
WestEnd,WestEnd-525,-27.467852,153.015364,60,name,-9.154494,27,0,,,0.0,0.023809,0.256477,0.080434,0.180957,0.0,0.0,0.0,0.000473,0.0,0.0,0.000355,0.000191,1.2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.417266,0.0,,0.0,,,0.0,,,,,,,
WestEnd,WestEnd-526,-27.468069,153.015405,60,name,-9.154494,50,0,,,0.010988,0.246816,0.303188,0.005621,0.239234,8.6e-05,0.0,0.0,0.002086,0.0,0.0,2.3e-05,0.0,0.009887,0.0,0.0,0.003969,0.0,0.0,0.0,0.0,0.0,,0.0,0.176504,0.0,,0.0,,,0.0,,,,,,,
WestEnd,WestEnd-527,-27.468295,153.015445,60,name,-9.154494,73,0,,,0.026703,0.071535,0.392582,0.072586,0.252945,0.111039,0.0,0.000656,0.01298,9.8e-05,0.0,0.000793,0.0,0.028039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.02016,0.0,,0.0,,,0.0,,,,,,,
WestEnd,WestEnd-528,-27.46852,153.015486,60,name,-9.154494,97,0,,,0.016816,0.111031,0.27459,0.017656,0.249887,2.3e-05,0.0,0.002344,0.019418,0.002254,0.0,0.001203,0.0,0.000148,0.0,0.0,0.01657,0.0,0.0,0.0,0.0,0.0,,0.0,0.254461,0.0,,0.0,,,0.0,,,,,,,
WestEnd,WestEnd-529,-27.468746,153.015526,60,name,-9.154494,90,0,,,0.005402,0.185754,0.295656,0.031984,0.269613,0.006262,0.0,0.0,0.001895,0.001328,0.0,0.0,0.0,0.00057,0.0,0.0,0.006254,0.0,0.0,0.0,0.0,0.0,,0.0,0.188176,0.0,,0.0,,,0.0,,,,,,,
WestEnd,WestEnd-530,-27.468963,153.015567,60,name,-9.154494,66,0,,,0.013113,0.058309,0.415312,0.024754,0.254707,0.086008,0.0,0.003855,0.00152,0.002145,0.0,0.001164,0.0,0.010961,0.0,0.0,0.0,0.005594,0.0,0.0,0.0,0.0,,0.0,0.085496,0.0,,0.0,,,0.001598,,,,,,,
WestEnd,WestEnd-531,-27.469188,153.015607,60,name,-9.154494,41,0,,,0.002559,0.053129,0.326906,0.009309,0.249598,0.000211,0.0,0.0,0.000758,0.0,0.0,0.000516,0.0,0.000176,0.0,0.0,0.0,0.011395,0.0,0.0,0.0,0.0,,0.0,0.303293,0.0,,0.0,,,0.006395,,,,,,,
WestEnd,WestEnd-532,-27.469414,153.015648,60,name,-9.154494,16,0,,,0.149266,0.121348,0.236738,0.015137,0.258051,0.000633,0.0,0.0,0.019379,0.000145,0.0,0.0,0.0,0.007977,0.0,0.0,0.019109,0.0,0.0,0.0,0.0,0.0,,0.0,0.114109,0.0,,0.0,,,0.0,,,,,,,
WestEnd,WestEnd-533,-27.469631,153.015688,60,name,-9.154494,8,0,,,0.001441,0.265684,0.177051,0.009059,0.0,0.045664,0.004609,0.014379,0.0,0.000301,0.019898,0.002504,0.212707,0.0,0.0,0.000355,0.0,0.0,0.0,0.0,0.0,0.0,,0.000102,0.001363,0.0,,0.0,,,0.044648,,,,,,,
WestEnd,WestEnd-534,-27.482885,153.005345,0,Adelaide Street,-175.717883,208,0,,,0.038301,0.169098,0.307535,0.154512,0.001938,0.06616,4e-06,0.040883,0.098613,0.017906,0.000625,0.0,0.081836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,,,,,,
WestEnd,WestEnd-535,-27.482668,153.005385,0,Adelaide Street,-170.647165,205,0,,,0.016785,0.143793,0.197312,0.146379,0.256832,0.100773,0.0,0.009449,0.038781,0.056527,0.0,0.0,0.00334,1.6e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,,,,,,
WestEnd,WestEnd-536,-27.482442,153.005426,0,Adelaide Street,-170.647165,188,0,,,0.000895,0.152574,0.201559,0.183273,0.219266,0.050629,0.0,0.005668,0.070199,0.039844,0.0,0.0,0.0,0.0,0.075449,0.0,0.0,0.0,0.0,0.0,0.0,0.000312,,0.0,0.0,0.0,,0.0,,,0.0,,,,,,,
WestEnd,WestEnd-537,-27.482216,153.005466,0,Adelaide Street,-170.647165,173,0,,,0.02141,0.102863,0.186574,0.210438,0.212648,0.067645,0.002277,0.011258,0.04759,0.096457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,,,,,,
WestEnd,WestEnd-538,-27.473062,152.996528,50,Aldridge Street,-38.542415,132,2,,,0.008949,0.0,0.037168,0.302523,0.228434,0.050301,0.0,0.322863,0.0,0.000758,0.007031,0.0,0.0,0.0,0.0,0.0,5.9e-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,,,,,,
WestEnd,WestEnd-539,-27.473234,152.99669,50,Aldridge Street,-41.055589,114,2,,,0.0,0.057535,0.271062,0.161,0.283289,4e-06,0.013961,0.063973,0.069848,0.0,0.003523,0.0,0.075805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,,,,,,
WestEnd,WestEnd-540,-27.473405,152.996862,50,Aldridge Street,-41.055589,99,1,,,0.002008,0.078668,0.242684,0.185027,0.36452,0.017859,0.007363,0.004988,0.049789,0.0,0.0,0.00016,0.038246,0.0,0.008227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,,,,,,
WestEnd,WestEnd-541,-27.473568,152.997024,50,Aldridge Street,-41.055589,76,1,,,0.002953,0.064918,0.20277,0.175328,0.38373,0.000688,0.000219,0.033105,0.063121,0.0,0.0,0.000461,0.070125,0.0,0.000508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,,,,,,
WestEnd,WestEnd-542,-27.473739,152.997186,50,Aldridge Street,-41.055589,52,0,,,0.015992,0.120074,0.232879,0.110676,0.413148,0.060195,1.6e-05,0.007895,0.012117,0.0,0.0,0.000551,0.022082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,,,,,,
WestEnd,WestEnd-543,-27.473911,152.997358,50,Aldridge Street,-41.055589,26,0,,,0.002238,0.058754,0.205988,0.181172,0.354777,0.030406,4e-06,0.00057,0.123125,0.0,0.0,0.000328,0.034074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008562,,0.0,0.0,0.0,,0.0,,,0.0,,,,,,,
WestEnd,WestEnd-544,-27.474082,152.99752,50,Aldridge Street,-41.055589,2,0,,,0.000516,0.052051,0.114508,0.266117,0.306109,0.112922,0.0,0.05377,0.042848,0.005328,0.0,0.0,0.045832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,,,,,,
WestEnd,WestEnd-545,-27.474254,152.997692,50,Aldridge Street,-41.055589,16,0,,,0.003547,0.068246,0.085879,0.330945,0.388254,0.034828,0.0,0.009781,0.04266,0.021227,0.003605,5.9e-05,0.007668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,,,,,,
WestEnd,WestEnd-546,-27.4793,153.008776,0,Ambleside Street,-81.473722,158,2,,,0.0,0.024938,0.037145,0.502223,0.070766,0.02675,0.005715,0.016473,0.126309,0.111484,0.0,0.0,0.069762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,,,,,,
WestEnd,WestEnd-547,-27.479327,153.009029,0,Ambleside Street,-81.544684,176,2,,,0.0,0.025629,0.254773,0.268883,0.273707,0.072117,0.012605,0.002332,0.0,0.062805,0.01441,0.000121,0.003352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,,,,,,
WestEnd,WestEnd-548,-27.479363,153.009272,0,Ambleside Street,-81.544684,195,1,,,0.0,0.144113,0.275648,0.101555,0.273879,0.054508,0.0,0.011293,0.025109,0.061594,0.000117,0.000547,0.011258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,,,,,,
WestEnd,WestEnd-549,-27.4794,153.009525,0,Ambleside Street,-81.544684,217,1,,,0.000297,0.273582,0.312113,0.06357,0.224672,0.069668,0.0,0.016258,0.022484,0.001605,0.0,0.0005,0.000164,0.0,0.004699,0.0,0.0,0.0,0.0,0.0,0.0,0.009664,,0.0,0.0,0.0,,0.0,,,0.0,,,,,,,
WestEnd,WestEnd-550,-27.479427,153.009778,0,Ambleside Street,-81.544684,238,1,,,0.0005,0.197906,0.346914,0.113762,0.213426,0.030516,0.0,0.000582,0.063078,0.000199,0.0,0.0,0.033117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,,,,,,
WestEnd,WestEnd-551,-27.479463,153.010031,0,Ambleside Street,-81.544684,261,1,,,0.0,0.210309,0.34409,0.061285,0.186836,0.053086,4e-06,0.000129,0.056535,0.068273,0.0,0.0,0.005172,0.01418,0.0,0.0,0.0,0.0,0.0,0.0,0.000102,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,,,,,,
WestEnd,WestEnd-552,-27.479499,153.010274,0,Ambleside Street,-81.544684,283,1,,,0.0,0.230551,0.343719,0.02982,0.202973,0.062746,0.000105,8e-06,0.020086,0.06602,0.0,0.0,0.002688,0.00327,0.0,0.000305,0.0,0.0,0.0,0.0,0.001082,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,,,,,,
WestEnd,WestEnd-553,-27.479526,153.010527,0,Ambleside Street,-81.066709,300,1,,,0.001363,0.106168,0.403355,0.06132,0.183234,0.076531,0.036422,0.006805,0.033578,0.006953,0.008,0.000371,0.008633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00325,0.007492,,0.0,0.0,0.0,,0.0,,,0.0,,,,,,,
WestEnd,WestEnd-554,-27.479842,153.010588,0,Amersham Street,-170.832588,330,2,,,0.017016,0.574418,0.145133,0.036242,0.0,0.0,0.164031,0.0,0.0,0.032902,0.0,0.0,0.0,0.000301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00184,,0.0,0.0,0.0,,0.0,,,0.0,,,,,,,
WestEnd,WestEnd-555,-27.479625,153.010618,0,Amersham Street,154.378677,314,1,,,0.019469,0.045438,0.241562,0.274629,0.276172,0.026043,0.032941,0.020582,0.003996,0.046902,0.0,2e-05,0.001418,0.0,0.0,0.000852,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.000133,,,0.0,,,,,,,
WestEnd,WestEnd-556,-27.479418,153.010517,0,Amersham Street,157.691243,289,1,,,0.000523,0.132824,0.191246,0.050836,0.317246,0.054832,0.0,0.000984,0.050652,0.078395,0.0,0.001816,0.0,0.0,0.001941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,,,,,,
WestEnd,WestEnd-557,-27.479192,153.010558,0,Amersham Street,-171.292921,271,1,,,0.066363,0.235449,0.258859,0.029586,0.221168,0.092066,0.0,0.023586,0.00375,0.049383,0.000375,0.000582,0.003621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008977,,0.0,0.0,0.0,,0.0,,,0.0,,,,,,,
WestEnd,WestEnd-558,-27.478966,153.010598,0,Amersham Street,-172.043868,254,1,,,0.025379,0.09798,0.157578,0.214863,0.162043,0.005336,0.000508,0.002027,0.28898,0.022098,0.0,0.0,0.013707,0.0,0.0,0.000266,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,,,,,,
WestEnd,WestEnd-559,-27.470218,152.996326,50,Annie Street,179.59976,13,3,,,0.0,0.073809,0.298613,0.109445,0.431191,0.012,0.0,0.004961,0.037395,0.012199,0.000734,0.000949,0.009898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,,,,,,
WestEnd,WestEnd-560,-27.469993,152.996346,50,Annie Street,-172.32746,12,3,,,0.007176,0.024539,0.057945,0.414625,0.312848,0.044152,0.080305,0.001031,0.007188,0.038141,0.01043,0.0,0.001621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,,,,,,
WestEnd,WestEnd-561,-27.470029,152.996579,50,Annie Street,140.037159,14,3,,,0.000883,0.007117,0.288035,0.24227,0.344875,0.014363,0.014824,0.0,0.008172,0.064383,0.0,9.4e-05,0.013863,0.0,0.000164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,,,,,,
WestEnd,WestEnd-562,-27.469848,152.996417,50,Annie Street,161.964982,27,3,,,0.00568,0.015801,0.296844,0.195309,0.336867,0.013164,0.0,0.00325,0.098152,0.0,0.0,0.000469,0.033348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,,,,,,
WestEnd,WestEnd-563,-27.469622,152.996407,50,Annie Street,151.151426,2,3,,,0.001328,0.01741,0.086613,0.442551,0.34759,0.018094,2.7e-05,0.000129,0.019027,0.030918,0.0,0.0,0.034977,0.001,0.0,0.000336,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,,,,,,
WestEnd,WestEnd-564,-27.469532,152.996174,50,Annie Street,99.616978,11,3,,,0.024621,0.025688,0.220211,0.318023,0.233289,0.082801,0.025344,0.0,0.057426,0.0,0.0,0.00025,0.003098,0.008391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,,,,,,
WestEnd,WestEnd-565,-27.469496,152.995921,50,Annie Street,99.616978,22,2,,,0.000656,0.095598,0.293812,0.159105,0.280133,0.01509,0.018535,0.01598,0.025473,0.007691,9.4e-05,0.0,0.059422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8e-06,3.9e-05,,0.0,0.0,0.0,,0.0,,,0.0,,,,,,,
WestEnd,WestEnd-566,-27.46946,152.995678,50,Annie Street,99.616978,35,0,,,0.011926,0.115402,0.361824,0.099449,0.231238,8.2e-05,0.0,0.011441,0.109625,0.00473,0.0,0.000551,0.037617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000297,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,,,,,,
WestEnd,WestEnd-567,-27.469415,152.995425,50,Annie Street,99.616978,53,0,,,0.0,0.08427,0.396832,0.090586,0.248996,0.0,0.0,0.00509,0.084414,0.035742,0.0,4.3e-05,0.054027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,,,,,,
WestEnd,WestEnd-568,-27.469379,152.995172,50,Annie Street,99.616978,70,0,,,0.012234,0.042645,0.36918,0.17273,0.226543,0.064684,0.0,0.007668,0.014707,0.029965,0.0,2.3e-05,0.050656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,,,,,,
WestEnd,WestEnd-569,-27.469343,152.994929,50,Annie Street,99.349075,88,0,,,0.000129,0.046109,0.412004,0.077195,0.241797,0.000363,0.0,0.009508,0.00698,0.013379,0.0,0.0,0.102824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,,,,,,
WestEnd,WestEnd-570,-27.469306,152.994676,50,Annie Street,99.349075,109,0,,,0.013395,0.027594,0.373746,0.152633,0.241523,5.1e-05,0.0,0.000125,0.031957,0.009648,0.0,7.8e-05,0.090027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,,,,,,
WestEnd,WestEnd-571,-27.46927,152.994423,50,Annie Street,99.349075,131,0,,,0.044645,0.058031,0.124934,0.399496,0.237461,0.00968,0.006789,0.00109,0.002656,0.0,0.0,0.0,0.079102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,,,,,,
WestEnd,WestEnd-572,-27.469234,152.99418,50,Annie Street,99.349075,153,0,,,0.0,0.136816,0.278656,0.09959,0.323695,0.014934,0.0,0.005535,0.009309,0.005047,0.0,0.000137,0.126281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,,,,,,
WestEnd,WestEnd-573,-27.469171,152.993937,50,Annie Street,110.810059,178,0,,,0.023586,0.043773,0.231449,0.264332,0.308109,0.015492,0.000594,0.017242,0.035496,0.006559,0.0,1.6e-05,0.046297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,,,,,,
WestEnd,WestEnd-574,-27.469108,152.993694,50,Annie Street,100.278069,202,0,,,0.032066,0.112875,0.351145,0.149148,0.167211,0.025109,0.011914,0.028246,0.014801,0.050555,0.0,0.000836,0.053539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8e-06,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,,,,,,
WestEnd,WestEnd-575,-27.469063,152.993441,50,Annie Street,100.278069,227,0,,,0.75125,0.0,0.047488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4e-06,0.0,0.0,,0.0,,,0.0,,,,,,,
WestEnd,WestEnd-576,-27.469027,152.993188,50,Annie Street,100.278069,251,0,,,0.512676,0.0,0.0,0.0,0.000516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.252766,0.0,0.0,,0.0,,,0.0,,,,,,,
WestEnd,WestEnd-577,-27.46899,152.992945,50,Annie Street,99.428339,275,0,,,0.018297,0.00727,0.352359,0.237828,0.191809,2.7e-05,0.0555,0.0,0.000324,0.084598,0.0,1.6e-05,0.047613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,,,,,,
WestEnd,WestEnd-578,-27.468945,152.992692,50,Annie Street,99.428339,300,0,,,0.004562,0.101762,0.327078,0.08248,0.255402,0.001234,0.030875,0.004375,0.0,0.171797,0.0,6.6e-05,0.004203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,,,,,,
WestEnd,WestEnd-579,-27.468909,152.992439,50,Annie Street,99.15752,325,0,,,0.048293,0.153922,0.41693,0.050922,0.119262,0.0,0.028195,0.085922,0.064863,0.013586,0.0,0.0,0.006074,0.000113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,,,,,,
WestEnd,WestEnd-580,-27.468873,152.992196,50,Annie Street,99.15752,349,0,,,0.003727,0.106391,0.368641,0.185551,0.147359,0.009547,5.1e-05,0.011688,0.004621,0.036965,0.0,0.0,0.027051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001559,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,,,,,,
